endTime,artistName,trackName,msPlayed,,,,,,,,,,,
8/27/2019 13:06,Movits!,Så Långt Det Går,130516,,,,,,,,,,,
8/27/2019 17:10,Lemaitre,Fast Lovers,173136,,,,,,,,,,,
8/27/2019 17:13,Vargas & Lagola,Since 99,179028,,,,,,,,,,,
8/27/2019 17:14,Totally Enormous Extinct Dinosaurs,Household Goods,2716,,,,,,,,,,,
8/27/2019 17:14,Atom TM,Ich bin meine Maschine,90639,,,,,,,,,,,
8/27/2019 17:15,SBTRKT,Hold On,4353,,,,,,,,,,,
8/27/2019 17:15,SBTRKT,Wildfire,1637,,,,,,,,,,,
8/27/2019 17:18,SBTRKT,Hold On,206600,,,,,,,,,,,
8/27/2019 17:23,SBTRKT,NEW DORP. NEW YORK,1165,,,,,,,,,,,
8/27/2019 17:23,SBTRKT,Trials of the Past,264120,,,,,,,,,,,
8/27/2019 17:26,SBTRKT,Pharaohs,218146,,,,,,,,,,,
8/27/2019 17:30,SBTRKT,Right Thing to Do,202573,,,,,,,,,,,
8/27/2019 17:50,Kanye West,Black Skinhead,188013,,,,,,,,,,,
8/27/2019 17:54,Kendrick Lamar,King Kunta,234693,,,,,,,,,,,
8/27/2019 17:58,Control Machete,Si Señor,255893,,,,,,,,,,,
8/27/2019 18:11,Public Enemy,Fight The Power,172124,,,,,,,,,,,
8/27/2019 18:20,Wu-Tang Clan,Shame On a Nigga,1695,,,,,,,,,,,
8/27/2019 18:25,RAY BLK,My Hood,271956,,,,,,,,,,,
8/27/2019 18:27,Flume,Quits,152036,,,,,,,,,,,
8/27/2019 18:30,BROCKHAMPTON,ST. PERCY,3964,,,,,,,,,,,
8/27/2019 21:26,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",1642,,,,,,,,,,,
8/27/2019 21:26,Jaykae,On The Way Home (feat. Bowzer Boss),9130,,,,,,,,,,,
8/27/2019 21:26,Jaykae,Toothache,7295,,,,,,,,,,,
8/27/2019 21:27,Jaykae,Moscow (feat. Bowzer Boss),21397,,,,,,,,,,,
8/27/2019 21:27,Young T & Bugsey,Strike a Pose (feat. Aitch),10837,,,,,,,,,,,
8/27/2019 21:27,Jaykae,Chat (feat. Local),23978,,,,,,,,,,,
8/27/2019 21:27,Aitch,Taste (Make It Shake),11840,,,,,,,,,,,
8/27/2019 21:28,Aitch,Daily Duppy (feat. GRM Daily),10986,,,,,,,,,,,
8/27/2019 21:28,Jaykae,On The Way Home (feat. Bowzer Boss),18709,,,,,,,,,,,
8/27/2019 21:28,MIST,So High (feat. Fredo),8405,,,,,,,,,,,
8/27/2019 21:28,D-Block Europe,Home P*ssy,19861,,,,,,,,,,,
8/27/2019 21:28,23 Unofficial,CREAM,2815,,,,,,,,,,,
8/27/2019 21:29,Skepta,Greaze Mode,12010,,,,,,,,,,,
8/28/2019 6:43,Skepta,Greaze Mode,92,,,,,,,,,,,
8/28/2019 6:43,Mura Masa,I Don’t Think I Can Do This Again (with Clairo),1602,,,,,,,,,,,
8/28/2019 6:49,Erik Lundin,Helvetet i Huvudstaden,358082,,,,,,,,,,,
8/28/2019 6:53,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427,,,,,,,,,,,
8/28/2019 6:56,Aitch,Taste (Make It Shake),213673,,,,,,,,,,,
8/28/2019 6:59,Jaykae,Moscow (feat. Bowzer Boss),199446,,,,,,,,,,,
8/28/2019 7:03,Ant Wan,Mama,209411,,,,,,,,,,,
8/28/2019 7:06,JAY1,Your Mrs,173331,,,,,,,,,,,
8/28/2019 7:12,Kenny Allstar,Friday (feat. DigDat),153517,,,,,,,,,,,
8/28/2019 7:30,Peggy Gou,It Makes You Forget (Itgehane) - Edit,200021,,,,,,,,,,,
8/28/2019 7:34,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427,,,,,,,,,,,
8/28/2019 7:38,Ant Wan,Mama,289398,,,,,,,,,,,
8/28/2019 8:20,SBTRKT,Never Never,380611,,,,,,,,,,,
8/28/2019 8:22,SBTRKT,Something Goes Right,153004,,,,,,,,,,,
8/28/2019 8:26,Kendrick Lamar,DNA.,185946,,,,,,,,,,,
8/28/2019 8:29,Kendrick Lamar,All The Stars (with SZA),232186,,,,,,,,,,,
8/28/2019 8:33,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,,,,,,,,,,,
8/28/2019 8:34,The Weeknd,Pray For Me (with Kendrick Lamar),32694,,,,,,,,,,,
8/28/2019 8:38,ScHoolboy Q,X (with 2 Chainz & Saudi),115520,,,,,,,,,,,
8/28/2019 8:41,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427,,,,,,,,,,,
8/28/2019 8:45,Khalid,The Ways (with Swae Lee),238893,,,,,,,,,,,
8/28/2019 8:46,Aitch,Daily Duppy (feat. GRM Daily),2880,,,,,,,,,,,
8/28/2019 8:46,Vince Staples,Opps (with Yugen Blakrok),18053,,,,,,,,,,,
8/28/2019 8:49,Aitch,Taste (Make It Shake),213673,,,,,,,,,,,
8/28/2019 8:53,Jaykae,Moscow (feat. Bowzer Boss),199446,,,,,,,,,,,
8/28/2019 8:56,Jaykae,On The Way Home (feat. Bowzer Boss),173934,,,,,,,,,,,
8/28/2019 8:57,Mura Masa,I Don’t Think I Can Do This Again (with Clairo),63189,,,,,,,,,,,
8/28/2019 9:01,RAY BLK,My Hood,271956,,,,,,,,,,,
8/28/2019 9:06,The Blaze,Territory,276373,,,,,,,,,,,
8/28/2019 9:10,The Blaze,Heaven,219280,,,,,,,,,,,
8/28/2019 9:14,Frank Ocean,Lost,234093,,,,,,,,,,,
8/28/2019 9:18,Frank Ocean,Self Control,249667,,,,,,,,,,,
8/28/2019 9:21,Frank Ocean,Monks,200240,,,,,,,,,,,
8/28/2019 9:21,Frank Ocean,Bad Religion,25109,,,,,,,,,,,
8/28/2019 9:31,Frank Ocean,Pyramids,592920,,,,,,,,,,,
8/28/2019 9:32,Frank Ocean,Good Guy,66786,,,,,,,,,,,
8/28/2019 10:03,Delhia De France,Tremors :Nemesis - Adriatique Remix,1770,,,,,,,,,,,
8/28/2019 10:03,DJ Tennis,Gordon - Atmo Version,11232,,,,,,,,,,,
8/28/2019 10:03,Frank Ocean,Nights,278710,,,,,,,,,,,
8/28/2019 10:05,DJ Tennis,Gordon - Atmo Version,118282,,,,,,,,,,,
8/28/2019 10:14,Delhia De France,Tremors :Nemesis - Adriatique Remix,460952,,,,,,,,,,,
8/28/2019 10:21,Denis Horvat,Noise,441499,,,,,,,,,,,
8/28/2019 10:25,Jimi Tenor,Smoke & Alcohol,2058,,,,,,,,,,,
8/28/2019 10:25,Toto Chiavetta,Arpeggiator in the Sky,178575,,,,,,,,,,,
8/28/2019 10:25,Kylie Minogue,Step Back in Time - Mousse T's E-Funk,10762,,,,,,,,,,,
8/28/2019 10:25,Agents Of Time,Superia,18954,,,,,,,,,,,
8/28/2019 10:25,Krawall,Try This Demo,3413,,,,,,,,,,,
8/28/2019 12:48,Jacques Greene,Convex Mirror,138376,,,,,,,,,,,
8/28/2019 12:49,Ant Wan,Mama,1493,,,,,,,,,,,
8/28/2019 12:49,Ross from Friends,Project Cybersyn,108560,,,,,,,,,,,
8/28/2019 12:49,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",2304,,,,,,,,,,,
8/28/2019 12:53,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",239402,,,,,,,,,,,
8/28/2019 12:54,Aitch,Taste (Make It Shake),69525,,,,,,,,,,,
8/28/2019 13:01,Denis Horvat,Noise,441499,,,,,,,,,,,
8/28/2019 13:02,Silvana Imam,Helig Moder,16682,,,,,,,,,,,
8/28/2019 13:02,Denis Horvat,Noise,1237,,,,,,,,,,,
8/28/2019 13:02,Breakup Films,What Would You Do?,7387,,,,,,,,,,,
8/28/2019 13:02,DJ Tennis,Gordon - Atmo Version,8618,,,,,,,,,,,
8/28/2019 13:14,Maribou State,Nervous Tics (feat. Holly Walker) - DJ Tennis Remix,311697,,,,,,,,,,,
8/28/2019 13:24,Kollektiv Turmstrasse,Sorry I Am Late - Extended,489714,,,,,,,,,,,
8/28/2019 13:34,The Blaze,Territory,276373,,,,,,,,,,,
8/28/2019 14:00,Chris Lake,Piano Hand,143989,,,,,,,,,,,
8/29/2019 6:14,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427,,,,,,,,,,,
8/29/2019 6:18,Aitch,Taste (Make It Shake),213673,,,,,,,,,,,
8/29/2019 6:20,JAY1,Your Mrs,173331,,,,,,,,,,,
8/29/2019 6:23,Flume,Quits,152036,,,,,,,,,,,
8/29/2019 6:25,Cillian,Freestyle,146155,,,,,,,,,,,
8/29/2019 6:34,Ross from Friends,Thank God I'm A Lizard,328775,,,,,,,,,,,
8/29/2019 6:35,Ross from Friends,Project Cybersyn,43584,,,,,,,,,,,
8/29/2019 6:37,Ross from Friends,Talk to Me You'll Understand,161045,,,,,,,,,,,
8/29/2019 6:41,Ross from Friends,Bootman,207445,,,,,,,,,,,
8/29/2019 6:43,Mr. Tophat,Trust Me - Radio Edit (Feat. Robyn),121493,,,,,,,,,,,
8/29/2019 6:45,Mr. Tophat,I Don't Want To See You,142976,,,,,,,,,,,
8/29/2019 6:45,Mr. Tophat,Twilight,10560,,,,,,,,,,,
8/29/2019 6:54,Ant Wan,Mama,206826,,,,,,,,,,,
8/29/2019 11:26,Plura,Just idag är jag stark,3957,,,,,,,,,,,
8/29/2019 11:26,Denis Horvat,Noise,101408,,,,,,,,,,,
8/29/2019 11:27,Kenta,Just idag är jag stark,55882,,,,,,,,,,,
8/29/2019 11:33,Aitch,Daily Duppy (feat. GRM Daily),15008,,,,,,,,,,,
8/29/2019 11:33,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",1184,,,,,,,,,,,
8/29/2019 11:33,Maribou State,Nervous Tics (feat. Holly Walker) - DJ Tennis Remix,233365,,,,,,,,,,,
8/29/2019 11:33,GRM Daily,"Green Light (feat. Hardy Caprio, Skrapz & Blade Brown)",18378,,,,,,,,,,,
8/29/2019 11:34,Aitch,Straight Rhymez,12309,,,,,,,,,,,
8/29/2019 11:35,Aitch,AitcH2O Freestyle,62709,,,,,,,,,,,
8/29/2019 11:37,Russ Millions,Keisha & Becky - Russ Millions x Tion Wayne,137014,,,,,,,,,,,
8/29/2019 11:40,Russ Millions,Gun Lean,213748,,,,,,,,,,,
8/29/2019 12:58,JB Scofield,Stretch It,55477,,,,,,,,,,,
8/29/2019 12:58,DJ Tennis,Gordon - Atmo Version,661,,,,,,,,,,,
8/29/2019 13:06,Denis Horvat,Noise,441499,,,,,,,,,,,
8/29/2019 13:12,Peggy Gou,It Makes You Forget (Itgehane) - Edit,4458,,,,,,,,,,,
8/29/2019 13:12,Kollektiv Turmstrasse,Sorry I Am Late - Extended,352390,,,,,,,,,,,
8/29/2019 13:16,Peggy Gou,It Makes You Forget (Itgehane) - Edit,236160,,,,,,,,,,,
8/29/2019 13:21,Peggy Gou,Hungboo - DJ-Kicks,6951,,,,,,,,,,,
8/29/2019 13:21,Hiver,Pert - Mixed,298864,,,,,,,,,,,
8/29/2019 13:25,Baba Stiltz,Can't Help It,221354,,,,,,,,,,,
8/29/2019 15:22,Lloyd Banks,"Beamer, Benz or Bentley",208386,,,,,,,,,,,
8/29/2019 15:27,Kanye West,POWER,292093,,,,,,,,,,,
8/29/2019 15:30,Preme,DnF (feat. Drake & Future),177992,,,,,,,,,,,
8/29/2019 15:33,K'NAAN,Wavin' Flag,181528,,,,,,,,,,,
8/29/2019 15:36,Lil Wayne,A Milli,0,,,,,,,,,,,
8/29/2019 15:36,T.I.,Poppin Bottles,6567,,,,,,,,,,,
8/29/2019 15:40,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427,,,,,,,,,,,
8/29/2019 15:43,Billie Eilish,bury a friend,193143,,,,,,,,,,,
8/29/2019 15:47,SebastiAn,Arabest,196000,,,,,,,,,,,
8/29/2019 15:51,The Latin Kings,Ainaziz,279240,,,,,,,,,,,
8/29/2019 15:54,Nas,Vernon Family,180449,,,,,,,,,,,
8/29/2019 15:58,Skinshape,I Didn't Know,218626,,,,,,,,,,,
8/29/2019 16:01,James Blake,Are You In Love?,197600,,,,,,,,,,,
8/29/2019 16:07,Led Zeppelin,Whole Lotta Love - 1990 Remaster,333893,,,,,,,,,,,
8/29/2019 16:12,Llojd,Drömmare och visionär,276426,,,,,,,,,,,
8/29/2019 16:14,Jireel,Wikipedia,160066,,,,,,,,,,,
8/29/2019 16:19,Erik Lundin,Nu Dom Frågar,258546,,,,,,,,,,,
8/29/2019 19:18,The Beatles,"Hello, Goodbye - Remastered 2009",2900,,,,,,,,,,,
8/30/2019 6:30,Travis Scott,goosebumps,270757,,,,,,,,,,,
8/30/2019 6:30,Travis Scott,goosebumps,7654,,,,,,,,,,,
8/30/2019 6:34,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",190357,,,,,,,,,,,
8/30/2019 6:37,Jaykae,Moscow (feat. Bowzer Boss),3328,,,,,,,,,,,
8/30/2019 6:37,Jaykae,On The Way Home (feat. Bowzer Boss),1471,,,,,,,,,,,
8/30/2019 6:37,Blanco,Salomon Rondon,189973,,,,,,,,,,,
8/30/2019 6:37,Mura Masa,I Don’t Think I Can Do This Again (with Clairo),725,,,,,,,,,,,
8/30/2019 10:47,A$AP Rocky,Babushka Boi,14706,,,,,,,,,,,
8/30/2019 10:47,A$AP Rocky,Babushka Boi,228771,,,,,,,,,,,
8/30/2019 10:51,G-Eazy,Got A Check (feat. ALLBLACK & Offset Jim),223388,,,,,,,,,,,
8/30/2019 10:53,G-Eazy,It's Eazy,137125,,,,,,,,,,,
8/30/2019 14:11,Aitch,Daily Duppy (feat. GRM Daily),64810,,,,,,,,,,,
8/30/2019 14:32,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",230314,,,,,,,,,,,
8/30/2019 14:36,A$AP Rocky,Babushka Boi,236245,,,,,,,,,,,
8/30/2019 14:36,Big Sean,Bezerk (feat. A$AP Ferg),10730,,,,,,,,,,,
8/30/2019 14:44,G-Eazy,All Facts (feat. Ty Dolla $ign),25545,,,,,,,,,,,
8/30/2019 15:26,Travis Scott,SICKO MODE,328853,,,,,,,,,,,
8/30/2019 15:30,Drake,Money In The Grave (Drake ft. Rick Ross),229552,,,,,,,,,,,
8/30/2019 15:33,A$AP Rocky,Babushka Boi,187105,,,,,,,,,,,
8/30/2019 15:37,Travis Scott,STARGAZING,270714,,,,,,,,,,,
8/30/2019 15:42,Travis Scott,Antidote,262693,,,,,,,,,,,
8/30/2019 15:45,Ant Wan,Mama,198491,,,,,,,,,,,
8/31/2019 11:21,Stormzy,Vossi Bop,626,,,,,,,,,,,
8/31/2019 11:24,A$AP Rocky,Babushka Boi,187105,,,,,,,,,,,
8/31/2019 11:28,Jme,Man Don't Care,213250,,,,,,,,,,,
8/31/2019 11:36,Blanco,Salomon Rondon,106278,,,,,,,,,,,
8/31/2019 11:52,WRETEMO,Två gator ner,250688,,,,,,,,,,,
8/31/2019 11:52,JAY1,Your Mrs,1280,,,,,,,,,,,
8/31/2019 11:53,Cillian,Freestyle,108608,,,,,,,,,,,
8/31/2019 11:57,Travis Scott,goosebumps,243836,,,,,,,,,,,
8/31/2019 12:01,Looptroop Rockers,Thief,25557,,,,,,,,,,,
8/31/2019 12:01,ScHoolboy Q,CHopstix (feat. Travis Scott),2986,,,,,,,,,,,
8/31/2019 12:01,Travis Scott,beibs in the trap,199801,,,,,,,,,,,
8/31/2019 12:02,Adana Twins,My Computer,16554,,,,,,,,,,,
8/31/2019 12:03,Maribou State,Nervous Tics (feat. Holly Walker) - DJ Tennis Remix,70400,,,,,,,,,,,
8/31/2019 12:10,Jamie xx,Gosh,8688,,,,,,,,,,,
8/31/2019 12:10,Denis Horvat,Noise,425904,,,,,,,,,,,
8/31/2019 12:13,Sonny Fodera,Where You At - Edit,201711,,,,,,,,,,,
8/31/2019 12:14,Ig Noise,The Therapy,1088,,,,,,,,,,,
8/31/2019 12:14,Groove Armada,Superstylin' - Riva Starr Edit,1151,,,,,,,,,,,
8/31/2019 12:14,Paul Kalkbrenner,Aaron,1237,,,,,,,,,,,
8/31/2019 12:14,Jesper Dahlbäck,Fransson - Original Mix,981,,,,,,,,,,,
8/31/2019 12:14,Len Faki,Death By House - Adam Beyer & Jesper Dahlback Remix,1749,,,,,,,,,,,
8/31/2019 12:14,Mount Liberation Unlimited,Body Language - Swedish Version,1536,,,,,,,,,,,
8/31/2019 12:14,Mat.Joe,World In Action,25009,,,,,,,,,,,
8/31/2019 12:14,Rene Amesz,Hero,896,,,,,,,,,,,
8/31/2019 12:54,Paul Kalkbrenner,Aaron,353813,,,,,,,,,,,
8/31/2019 12:54,Rene Amesz,Hero,5814,,,,,,,,,,,
8/31/2019 12:56,Tuff London,Front Line,78890,,,,,,,,,,,
8/31/2019 12:56,Channel Tres,Topdown,4266,,,,,,,,,,,
8/31/2019 12:57,HNNY,Most Really Pretty Girls Have Pretty Ugly Feet,41578,,,,,,,,,,,
9/1/2019 10:30,A$AP Rocky,Babushka Boi,110976,,,,,,,,,,,
9/1/2019 10:40,Ed Sheeran,"Take Me Back To London (Sir Spyro Remix) [feat. Stormzy, Jaykae & Aitch]",231427,,,,,,,,,,,
9/1/2019 10:41,Simeon,Lil' Baby,981,,,,,,,,,,,
9/1/2019 10:41,Madi Banja,Trophy,1023,,,,,,,,,,,
9/1/2019 10:41,MorMor,Outside,1130,,,,,,,,,,,
9/1/2019 10:41,Ibbe,PLI,874,,,,,,,,,,,
9/1/2019 10:41,Nina Simone,Sinnerman - Live In New York/1965,1109,,,,,,,,,,,
9/1/2019 10:41,slowthai,Northampton's Child,101938,,,,,,,,,,,
9/1/2019 10:42,Z.E,Herren på Täppan,1088,,,,,,,,,,,
9/1/2019 10:42,"Tyler, The Creator",WHAT'S GOOD,1087,,,,,,,,,,,
9/1/2019 10:42,Steppenwolf,The Pusher,938,,,,,,,,,,,
9/1/2019 10:43,Parham,Bordsskick,86485,,,,,,,,,,,
9/1/2019 10:46,Parham,Eller hur,189909,,,,,,,,,,,
9/1/2019 10:48,Parham,Fingertoppar,93375,,,,,,,,,,,
9/1/2019 10:50,RAY BLK,My Hood,107776,,,,,,,,,,,
9/1/2019 10:50,The Blaze,Territory,10623,,,,,,,,,,,
9/1/2019 10:58,STOR,Cocaina,306688,,,,,,,,,,,
9/1/2019 11:02,STOR,FUBU,32256,,,,,,,,,,,
9/1/2019 11:05,STOR,FUBU,175210,,,,,,,,,,,
9/1/2019 11:13,Petter,Mikrofonkåt,216319,,,,,,,,,,,
9/1/2019 13:36,Porches,Find Me - Baba Stiltz & Samo DJ Remix,238037,,,,,,,,,,,
9/1/2019 13:36,WRETEMO,Två gator ner,14400,,,,,,,,,,,
9/1/2019 13:42,ALN,Cocaina,334825,,,,,,,,,,,
9/1/2019 13:47,Mwuana,Djur,333949,,,,,,,,,,,
9/1/2019 13:51,Mwuana,Craftmanship,212055,,,,,,,,,,,
9/1/2019 13:51,Beyoncé,Beautiful Liar,5456,,,,,,,,,,,
9/1/2019 13:52,The Latin Kings,Omertá,59818,,,,,,,,,,,
9/1/2019 14:05,This Past Weekend ,Drippy Mitts | This Past Weekend #226,585557,,,,,,,,,,,
9/1/2019 15:21,This Past Weekend ,Drippy Mitts | This Past Weekend #226,1408682,,,,,,,,,,,
9/1/2019 17:12,James Blake,Can't Believe The Way We Flow,441,,,,,,,,,,,
9/1/2019 17:12,This Past Weekend ,Drippy Mitts | This Past Weekend #226,370184,,,,,,,,,,,
9/1/2019 17:17,Ross from Friends,Wear Me Down,319379,,,,,,,,,,,
9/1/2019 17:22,Axel Boman,Not So Much,246480,,,,,,,,,,,
9/1/2019 17:23,Baba Stiltz,Situation,74870,,,,,,,,,,,
9/1/2019 17:27,Kornél Kovács,Purple Skies,227134,,,,,,,,,,,
9/1/2019 17:34,Galcher Lustwerk,See You When I See You,422857,,,,,,,,,,,
9/1/2019 17:37,Laurence Guy,My Brain Is A Scrambled Egg,191649,,,,,,,,,,,
9/1/2019 17:43,Against All Logic,Cityfade,348067,,,,,,,,,,,
9/2/2019 7:08,A$AP Rocky,Babushka Boi,34240,,,,,,,,,,,
9/2/2019 7:13,STOR,Springer,13759,,,,,,,,,,,
9/2/2019 7:13,STOR,FUBU,277388,,,,,,,,,,,
9/2/2019 7:15,STOR,Cocaina,92010,,,,,,,,,,,
9/2/2019 7:17,Chaos In The CBD,Luxury Motivation,158220,,,,,,,,,,,
9/2/2019 7:19,Against All Logic,Cityfade,157951,,,,,,,,,,,
9/2/2019 9:35,Llojd,V.22,2837,,,,,,,,,,,
9/2/2019 9:39,Llojd,Fejka Det För Ikväll,223844,,,,,,,,,,,
9/2/2019 9:40,Llojd,Inga Ord är Mer än Tusen Ord,59282,,,,,,,,,,,
9/2/2019 9:45,Llojd,V.22,276324,,,,,,,,,,,
9/2/2019 9:46,Llojd,Hjorthagen,4821,,,,,,,,,,,
9/2/2019 9:46,Llojd,Stil Och Klass,70055,,,,,,,,,,,
9/2/2019 9:50,Llojd,"Stockholm, Stockholm, Stockholm",227690,,,,,,,,,,,
9/2/2019 13:57,Llojd,Om vi faller,5802,,,,,,,,,,,
9/2/2019 13:57,Llojd,Simrishamnsgatan,5354,,,,,,,,,,,
9/2/2019 13:57,Frank Ocean,Good Guy,3242,,,,,,,,,,,
9/2/2019 13:57,Frank Ocean,Bad Religion,2431,,,,,,,,,,,
9/2/2019 13:57,Frank Ocean,Pyramids,597,,,,,,,,,,,
9/2/2019 13:57,Miriam Bryant,"Du Med Dig, Akustisk",310613,,,,,,,,,,,
9/2/2019 13:57,Llojd,Över taken,25045,,,,,,,,,,,
9/2/2019 13:57,Frank Ocean,Nikes,853,,,,,,,,,,,
9/2/2019 14:00,Frank Ocean,Ivy,173248,,,,,,,,,,,
9/2/2019 14:05,BROCKHAMPTON,NO HALO,286506,,,,,,,,,,,
9/2/2019 15:01,BROCKHAMPTON,SUGAR,132543,,,,,,,,,,,
9/2/2019 15:05,BROCKHAMPTON,NO HALO,285725,,,,,,,,,,,
9/2/2019 15:11,Against All Logic,Cityfade,340741,,,,,,,,,,,
9/2/2019 15:13,BROCKHAMPTON,1999 WILDFIRE,89909,,,,,,,,,,,
9/3/2019 6:35,George Baker Selection,Little Green Bag - Single Edit,1066,,,,,,,,,,,
9/3/2019 6:35,Billie Eilish,xanny,1087,,,,,,,,,,,
9/3/2019 6:35,Billie Eilish,wish you were gay,533,,,,,,,,,,,
9/3/2019 6:35,Billie Eilish,wish you were gay,597,,,,,,,,,,,
9/3/2019 6:35,J. Cole,MIDDLE CHILD,1365,,,,,,,,,,,
9/3/2019 6:35,J. Cole,MIDDLE CHILD,1536,,,,,,,,,,,
9/3/2019 6:35,BROCKHAMPTON,NO HALO,150272,,,,,,,,,,,
9/3/2019 6:35,Llojd,Jag kommer älska mitt liv snart,1322,,,,,,,,,,,
9/3/2019 6:35,Billie Eilish,bad guy,1194,,,,,,,,,,,
9/3/2019 6:38,Billie Eilish,wish you were gay,171072,,,,,,,,,,,
9/3/2019 6:40,Erik Lundin,Spökhistorien,426,,,,,,,,,,,
9/3/2019 6:40,Erik Lundin,Spökhistorien,874,,,,,,,,,,,
9/3/2019 6:40,Nas,No Bad Energy,1493,,,,,,,,,,,
9/3/2019 6:40,Madi Banja,Hennessy (feat. Lorentz),1023,,,,,,,,,,,
9/3/2019 6:40,Lamix,Main Squeeze (feat. Jireel),1066,,,,,,,,,,,
9/3/2019 6:40,Common,I Want You,1600,,,,,,,,,,,
9/3/2019 6:40,"Tyler, The Creator",A BOY IS A GUN*,1173,,,,,,,,,,,
9/3/2019 6:40,Skinshape,Summer,1045,,,,,,,,,,,
9/3/2019 6:40,slowthai,Nothing Great About Britain,5546,,,,,,,,,,,
9/3/2019 6:40,slowthai,Nothing Great About Britain,1173,,,,,,,,,,,
9/3/2019 6:40,Sean Paul,I'm Still in Love with You (feat. Sasha),1216,,,,,,,,,,,
9/3/2019 6:40,Billie Eilish,bad guy,93696,,,,,,,,,,,
9/3/2019 6:41,Young Thug,The London (feat. J. Cole & Travis Scott),43477,,,,,,,,,,,
9/3/2019 6:42,Young Thug,The London (feat. J. Cole & Travis Scott),938,,,,,,,,,,,
9/3/2019 6:43,Young Thug,The London (feat. J. Cole & Travis Scott),10111,,,,,,,,,,,
9/3/2019 16:38,Against All Logic,Cityfade,243221,,,,,,,,,,,
9/3/2019 16:39,Against All Logic,Cityfade,54954,,,,,,,,,,,
9/3/2019 17:11,This Past Weekend ,Drippy Mitts | This Past Weekend #226,1732245,,,,,,,,,,,
9/3/2019 17:48,Against All Logic,Cityfade,208282,,,,,,,,,,,
9/3/2019 17:51,BROCKHAMPTON,SUGAR,204533,,,,,,,,,,,
9/3/2019 17:54,Simeon,Lil' Baby,208916,,,,,,,,,,,
9/3/2019 17:57,Z.E,Latch,172450,,,,,,,,,,,
9/3/2019 18:05,Denz,MONEY,210476,,,,,,,,,,,
9/3/2019 18:08,The First Edition,Just Dropped In (To See What Condition My Condition Was In),186274,,,,,,,,,,,
9/3/2019 18:09,Albin Johnsén,sommarkall,12000,,,,,,,,,,,
9/3/2019 18:10,Lost Son,Life,68180,,,,,,,,,,,
9/3/2019 18:12,o k h o,Vent,124454,,,,,,,,,,,
9/3/2019 18:13,Ollie Morris,Strive,77328,,,,,,,,,,,
9/3/2019 18:16,Statistix,Pizza,180789,,,,,,,,,,,
9/3/2019 18:19,Axian,If I Ever Build a House,145524,,,,,,,,,,,
9/3/2019 18:20,mommy,hammock,85058,,,,,,,,,,,
9/3/2019 18:21,Tomppabeats,Monday Loop,78021,,,,,,,,,,,
9/3/2019 18:23,Tom Doolie,lupo,99331,,,,,,,,,,,
9/3/2019 18:24,Dontcry,Ciruela,69143,,,,,,,,,,,
9/3/2019 18:26,Delayde,sekao,102845,,,,,,,,,,,
9/3/2019 18:27,Elyts Sounds,Rain in Paris,73789,,,,,,,,,,,
9/3/2019 18:29,Slumberville,Honolulu,122657,,,,,,,,,,,
9/3/2019 18:30,Karavelo,The Woods,90817,,,,,,,,,,,
9/3/2019 18:38,j'san,sunny,119655,,,,,,,,,,,
9/3/2019 18:39,Bertholet,You're Welcome,67076,,,,,,,,,,,
9/3/2019 18:42,Smartface,Sleepwalker,148955,,,,,,,,,,,
9/3/2019 18:43,Cantsleep,Roses,84550,,,,,,,,,,,
9/3/2019 18:45,Sarcastic Sounds,It's OK to Cry,77152,,,,,,,,,,,
9/3/2019 18:46,Nokiaa,Love and Fear,96789,,,,,,,,,,,
9/3/2019 18:47,Hyperparadise,Tired,82463,,,,,,,,,,,
9/3/2019 18:49,Fujitsu,Hills and Horizons,109270,,,,,,,,,,,
9/3/2019 18:51,Through & Through,Right Now,87869,,,,,,,,,,,
9/3/2019 18:53,Substantial,Closing (0037),129191,,,,,,,,,,,
9/3/2019 18:55,Fujitsu,sand castles,130028,,,,,,,,,,,
9/3/2019 18:57,Justnormal,Jewelry Remover,141411,,,,,,,,,,,
9/3/2019 19:00,Ian Ewing,LuvnYou,146835,,,,,,,,,,,
9/3/2019 19:01,Made in M,Mushroom Kingdom,71615,,,,,,,,,,,
9/3/2019 19:03,Ta-ku,Night 1,153042,,,,,,,,,,,
